flight_id,user_id,class,seat,number,qr_code_link
32,1566,premium economy,3E,TKT-32-1566,https://example.com/qr/32/1566
6,1567,business,3A,TKT-6-1567,https://example.com/qr/6/1567
13,1568,premium economy,3D,TKT-13-1568,https://example.com/qr/13/1568
93,1569,premium economy,4B,TKT-93-1569,https://example.com/qr/93/1569
43,1570,business,3D,TKT-43-1570,https://example.com/qr/43/1570
28,1571,premium economy,4B,TKT-28-1571,https://example.com/qr/28/1571
42,1572,business,3D,TKT-42-1572,https://example.com/qr/42/1572
82,1573,first,3C,TKT-82-1573,https://example.com/qr/82/1573
61,1574,economy,3C,TKT-61-1574,https://example.com/qr/61/1574
52,1575,economy,3F,TKT-52-1575,https://example.com/qr/52/1575
1,1576,business,4B,TKT-1-1576,https://example.com/qr/1/1576
50,1577,business,2C,TKT-50-1577,https://example.com/qr/50/1577
63,1578,economy,2A,TKT-63-1578,https://example.com/qr/63/1578
86,1579,first,2E,TKT-86-1579,https://example.com/qr/86/1579
50,1580,business,2D,TKT-50-1580,https://example.com/qr/50/1580
92,1581,business,2E,TKT-92-1581,https://example.com/qr/92/1581
55,1582,premium economy,3D,TKT-55-1582,https://example.com/qr/55/1582
81,1583,business,3C,TKT-81-1583,https://example.com/qr/81/1583
21,1584,premium economy,2F,TKT-21-1584,https://example.com/qr/21/1584
23,1585,first,2C,TKT-23-1585,https://example.com/qr/23/1585
32,1586,premium economy,3F,TKT-32-1586,https://example.com/qr/32/1586
41,1587,first,4A,TKT-41-1587,https://example.com/qr/41/1587
12,1588,premium economy,4A,TKT-12-1588,https://example.com/qr/12/1588
61,1589,premium economy,3D,TKT-61-1589,https://example.com/qr/61/1589
82,1590,economy,3D,TKT-82-1590,https://example.com/qr/82/1590
43,1591,business,3E,TKT-43-1591,https://example.com/qr/43/1591
86,1592,business,2F,TKT-86-1592,https://example.com/qr/86/1592
79,1593,economy,3D,TKT-79-1593,https://example.com/qr/79/1593
81,1594,premium economy,3D,TKT-81-1594,https://example.com/qr/81/1594
42,1595,business,3E,TKT-42-1595,https://example.com/qr/42/1595
80,1596,premium economy,2E,TKT-80-1596,https://example.com/qr/80/1596
28,1597,business,4C,TKT-28-1597,https://example.com/qr/28/1597
8,1598,first,3F,TKT-8-1598,https://example.com/qr/8/1598
7,1599,first,2F,TKT-7-1599,https://example.com/qr/7/1599
96,1600,economy,3C,TKT-96-1600,https://example.com/qr/96/1600
6,1601,business,3B,TKT-6-1601,https://example.com/qr/6/1601
19,1602,premium economy,3F,TKT-19-1602,https://example.com/qr/19/1602
43,1603,business,3F,TKT-43-1603,https://example.com/qr/43/1603
37,1604,premium economy,3C,TKT-37-1604,https://example.com/qr/37/1604
2,1605,first,3C,TKT-2-1605,https://example.com/qr/2/1605
32,1606,business,4A,TKT-32-1606,https://example.com/qr/32/1606
76,1607,first,4B,TKT-76-1607,https://example.com/qr/76/1607
55,1608,first,3E,TKT-55-1608,https://example.com/qr/55/1608
43,1609,business,4A,TKT-43-1609,https://example.com/qr/43/1609
97,1610,business,4F,TKT-97-1610,https://example.com/qr/97/1610
80,1611,premium economy,2F,TKT-80-1611,https://example.com/qr/80/1611
30,1612,business,4B,TKT-30-1612,https://example.com/qr/30/1612
8,1613,business,4A,TKT-8-1613,https://example.com/qr/8/1613
24,1614,economy,2E,TKT-24-1614,https://example.com/qr/24/1614
44,1615,first,3A,TKT-44-1615,https://example.com/qr/44/1615
6,1616,premium economy,3C,TKT-6-1616,https://example.com/qr/6/1616
75,1617,economy,3C,TKT-75-1617,https://example.com/qr/75/1617
100,1618,economy,3D,TKT-100-1618,https://example.com/qr/100/1618
61,1619,business,3E,TKT-61-1619,https://example.com/qr/61/1619
51,1620,first,2F,TKT-51-1620,https://example.com/qr/51/1620
31,1621,business,5C,TKT-31-1621,https://example.com/qr/31/1621
64,1622,economy,3B,TKT-64-1622,https://example.com/qr/64/1622
1,1623,premium economy,4C,TKT-1-1623,https://example.com/qr/1/1623
33,1625,economy,3C,TKT-33-1625,https://example.com/qr/33/1625
71,1626,business,2F,TKT-71-1626,https://example.com/qr/71/1626
39,1627,first,3F,TKT-39-1627,https://example.com/qr/39/1627
74,1628,premium economy,3A,TKT-74-1628,https://example.com/qr/74/1628
22,1629,first,4A,TKT-22-1629,https://example.com/qr/22/1629
50,1630,first,2E,TKT-50-1630,https://example.com/qr/50/1630
45,1631,business,3A,TKT-45-1631,https://example.com/qr/45/1631
52,1632,first,4A,TKT-52-1632,https://example.com/qr/52/1632
99,1633,first,2F,TKT-99-1633,https://example.com/qr/99/1633
29,1634,premium economy,4A,TKT-29-1634,https://example.com/qr/29/1634
34,1635,premium economy,3A,TKT-34-1635,https://example.com/qr/34/1635
71,1636,first,3A,TKT-71-1636,https://example.com/qr/71/1636
16,1637,business,4A,TKT-16-1637,https://example.com/qr/16/1637
11,1638,business,4A,TKT-11-1638,https://example.com/qr/11/1638
52,1639,economy,4B,TKT-52-1639,https://example.com/qr/52/1639
69,1640,premium economy,2D,TKT-69-1640,https://example.com/qr/69/1640
91,1641,premium economy,3E,TKT-91-1641,https://example.com/qr/91/1641
12,1642,business,4B,TKT-12-1642,https://example.com/qr/12/1642
83,1643,business,3F,TKT-83-1643,https://example.com/qr/83/1643
89,1644,economy,2F,TKT-89-1644,https://example.com/qr/89/1644
7,1645,premium economy,3A,TKT-7-1645,https://example.com/qr/7/1645
39,1646,business,4A,TKT-39-1646,https://example.com/qr/39/1646
100,1647,first,3E,TKT-100-1647,https://example.com/qr/100/1647
27,1648,first,3C,TKT-27-1648,https://example.com/qr/27/1648
79,1649,premium economy,3E,TKT-79-1649,https://example.com/qr/79/1649
56,1650,economy,3A,TKT-56-1650,https://example.com/qr/56/1650
52,1651,economy,4C,TKT-52-1651,https://example.com/qr/52/1651
9,1652,business,3D,TKT-9-1652,https://example.com/qr/9/1652
10,1653,business,4A,TKT-10-1653,https://example.com/qr/10/1653
66,1654,economy,3F,TKT-66-1654,https://example.com/qr/66/1654
59,1655,business,2F,TKT-59-1655,https://example.com/qr/59/1655
46,1656,first,3E,TKT-46-1656,https://example.com/qr/46/1656
51,1657,business,3A,TKT-51-1657,https://example.com/qr/51/1657
90,1658,economy,4C,TKT-90-1658,https://example.com/qr/90/1658
15,1659,first,2F,TKT-15-1659,https://example.com/qr/15/1659
31,1660,first,5D,TKT-31-1660,https://example.com/qr/31/1660
6,1661,first,3D,TKT-6-1661,https://example.com/qr/6/1661
60,1662,economy,3D,TKT-60-1662,https://example.com/qr/60/1662
8,1663,business,4B,TKT-8-1663,https://example.com/qr/8/1663
60,1664,first,3E,TKT-60-1664,https://example.com/qr/60/1664
9,1665,economy,3E,TKT-9-1665,https://example.com/qr/9/1665
99,1666,first,3A,TKT-99-1666,https://example.com/qr/99/1666
62,1667,economy,2E,TKT-62-1667,https://example.com/qr/62/1667
28,1668,economy,4D,TKT-28-1668,https://example.com/qr/28/1668
5,1669,economy,4A,TKT-5-1669,https://example.com/qr/5/1669
92,1671,business,2F,TKT-92-1671,https://example.com/qr/92/1671
91,1672,first,3F,TKT-91-1672,https://example.com/qr/91/1672
58,1673,premium economy,3B,TKT-58-1673,https://example.com/qr/58/1673
49,1674,first,3E,TKT-49-1674,https://example.com/qr/49/1674
33,1675,economy,3D,TKT-33-1675,https://example.com/qr/33/1675
54,1676,premium economy,3F,TKT-54-1676,https://example.com/qr/54/1676
34,1677,premium economy,3B,TKT-34-1677,https://example.com/qr/34/1677
63,1678,business,2B,TKT-63-1678,https://example.com/qr/63/1678
72,1679,economy,2E,TKT-72-1679,https://example.com/qr/72/1679
68,1680,business,2E,TKT-68-1680,https://example.com/qr/68/1680
45,1681,economy,3B,TKT-45-1681,https://example.com/qr/45/1681
58,1682,first,3C,TKT-58-1682,https://example.com/qr/58/1682
86,1683,economy,3A,TKT-86-1683,https://example.com/qr/86/1683
34,1684,first,3C,TKT-34-1684,https://example.com/qr/34/1684
65,1685,first,4B,TKT-65-1685,https://example.com/qr/65/1685
87,1686,first,4D,TKT-87-1686,https://example.com/qr/87/1686
100,1687,economy,3F,TKT-100-1687,https://example.com/qr/100/1687
45,1688,premium economy,3C,TKT-45-1688,https://example.com/qr/45/1688
21,1689,business,3A,TKT-21-1689,https://example.com/qr/21/1689
48,1690,business,4E,TKT-48-1690,https://example.com/qr/48/1690
25,1691,premium economy,2F,TKT-25-1691,https://example.com/qr/25/1691
11,1692,first,4B,TKT-11-1692,https://example.com/qr/11/1692
77,1693,economy,4D,TKT-77-1693,https://example.com/qr/77/1693
4,1694,first,3D,TKT-4-1694,https://example.com/qr/4/1694
84,1695,premium economy,3B,TKT-84-1695,https://example.com/qr/84/1695
49,1696,economy,3F,TKT-49-1696,https://example.com/qr/49/1696
60,1697,economy,3F,TKT-60-1697,https://example.com/qr/60/1697
72,1698,business,2F,TKT-72-1698,https://example.com/qr/72/1698
88,1699,business,3C,TKT-88-1699,https://example.com/qr/88/1699
66,1700,business,4A,TKT-66-1700,https://example.com/qr/66/1700
54,1701,first,4A,TKT-54-1701,https://example.com/qr/54/1701
22,1702,business,4B,TKT-22-1702,https://example.com/qr/22/1702
7,1703,business,3B,TKT-7-1703,https://example.com/qr/7/1703
48,1704,first,4F,TKT-48-1704,https://example.com/qr/48/1704
91,1706,business,4A,TKT-91-1706,https://example.com/qr/91/1706
87,1707,first,4E,TKT-87-1707,https://example.com/qr/87/1707
52,1708,business,4D,TKT-52-1708,https://example.com/qr/52/1708
35,1709,premium economy,4B,TKT-35-1709,https://example.com/qr/35/1709
8,1710,first,4C,TKT-8-1710,https://example.com/qr/8/1710
95,1711,business,3D,TKT-95-1711,https://example.com/qr/95/1711
5,1712,premium economy,4B,TKT-5-1712,https://example.com/qr/5/1712
49,1713,premium economy,4A,TKT-49-1713,https://example.com/qr/49/1713
33,1714,economy,3E,TKT-33-1714,https://example.com/qr/33/1714
4,1715,business,3E,TKT-4-1715,https://example.com/qr/4/1715
67,1716,premium economy,3B,TKT-67-1716,https://example.com/qr/67/1716
78,1717,premium economy,4A,TKT-78-1717,https://example.com/qr/78/1717
3,1718,business,3C,TKT-3-1718,https://example.com/qr/3/1718
25,1719,premium economy,3A,TKT-25-1719,https://example.com/qr/25/1719
64,1720,business,3C,TKT-64-1720,https://example.com/qr/64/1720
85,1721,economy,3A,TKT-85-1721,https://example.com/qr/85/1721
25,1722,first,3B,TKT-25-1722,https://example.com/qr/25/1722
5,1723,economy,4C,TKT-5-1723,https://example.com/qr/5/1723
100,1724,premium economy,4A,TKT-100-1724,https://example.com/qr/100/1724
86,1725,economy,3B,TKT-86-1725,https://example.com/qr/86/1725
52,1726,first,4E,TKT-52-1726,https://example.com/qr/52/1726
77,1727,first,4E,TKT-77-1727,https://example.com/qr/77/1727
99,1728,business,3B,TKT-99-1728,https://example.com/qr/99/1728
49,1729,business,4B,TKT-49-1729,https://example.com/qr/49/1729
35,1730,business,4C,TKT-35-1730,https://example.com/qr/35/1730
81,1731,economy,3E,TKT-81-1731,https://example.com/qr/81/1731
12,1732,economy,4C,TKT-12-1732,https://example.com/qr/12/1732
39,1733,business,4B,TKT-39-1733,https://example.com/qr/39/1733
42,1734,premium economy,3F,TKT-42-1734,https://example.com/qr/42/1734
73,1735,first,3A,TKT-73-1735,https://example.com/qr/73/1735
43,1736,premium economy,4B,TKT-43-1736,https://example.com/qr/43/1736
72,1737,economy,3A,TKT-72-1737,https://example.com/qr/72/1737
45,1738,economy,3D,TKT-45-1738,https://example.com/qr/45/1738
94,1739,business,4B,TKT-94-1739,https://example.com/qr/94/1739
70,1740,business,4B,TKT-70-1740,https://example.com/qr/70/1740
39,1741,economy,4C,TKT-39-1741,https://example.com/qr/39/1741
64,1742,economy,3D,TKT-64-1742,https://example.com/qr/64/1742
42,1743,business,4A,TKT-42-1743,https://example.com/qr/42/1743
38,1744,business,3E,TKT-38-1744,https://example.com/qr/38/1744
64,1745,first,3E,TKT-64-1745,https://example.com/qr/64/1745
32,1746,business,4B,TKT-32-1746,https://example.com/qr/32/1746
2,1747,first,3D,TKT-2-1747,https://example.com/qr/2/1747
50,1748,business,2F,TKT-50-1748,https://example.com/qr/50/1748
67,1749,first,3C,TKT-67-1749,https://example.com/qr/67/1749
35,1750,economy,4D,TKT-35-1750,https://example.com/qr/35/1750
15,1751,premium economy,3A,TKT-15-1751,https://example.com/qr/15/1751
77,1752,economy,4F,TKT-77-1752,https://example.com/qr/77/1752
4,1753,business,3F,TKT-4-1753,https://example.com/qr/4/1753
89,1754,economy,3A,TKT-89-1754,https://example.com/qr/89/1754
43,1755,premium economy,4C,TKT-43-1755,https://example.com/qr/43/1755
73,1756,premium economy,3B,TKT-73-1756,https://example.com/qr/73/1756
29,1758,economy,4B,TKT-29-1758,https://example.com/qr/29/1758
96,1759,first,3D,TKT-96-1759,https://example.com/qr/96/1759
80,1760,first,3A,TKT-80-1760,https://example.com/qr/80/1760
100,1761,first,4B,TKT-100-1761,https://example.com/qr/100/1761
89,1762,economy,3B,TKT-89-1762,https://example.com/qr/89/1762
6,1763,business,3E,TKT-6-1763,https://example.com/qr/6/1763
41,1764,business,4B,TKT-41-1764,https://example.com/qr/41/1764
2,1765,first,3E,TKT-2-1765,https://example.com/qr/2/1765
71,1766,business,3B,TKT-71-1766,https://example.com/qr/71/1766
90,1767,first,4D,TKT-90-1767,https://example.com/qr/90/1767
60,1768,first,4A,TKT-60-1768,https://example.com/qr/60/1768
38,1769,first,3F,TKT-38-1769,https://example.com/qr/38/1769
70,1770,premium economy,4C,TKT-70-1770,https://example.com/qr/70/1770
81,1771,premium economy,3F,TKT-81-1771,https://example.com/qr/81/1771
4,1772,first,4A,TKT-4-1772,https://example.com/qr/4/1772
59,1773,business,3A,TKT-59-1773,https://example.com/qr/59/1773
21,1774,first,3B,TKT-21-1774,https://example.com/qr/21/1774
40,1775,business,2C,TKT-40-1775,https://example.com/qr/40/1775
44,1776,premium economy,3B,TKT-44-1776,https://example.com/qr/44/1776
16,1777,premium economy,4B,TKT-16-1777,https://example.com/qr/16/1777
76,1778,premium economy,4C,TKT-76-1778,https://example.com/qr/76/1778
48,1780,economy,5A,TKT-48-1780,https://example.com/qr/48/1780
50,1781,premium economy,3A,TKT-50-1781,https://example.com/qr/50/1781
96,1782,premium economy,3E,TKT-96-1782,https://example.com/qr/96/1782
34,1783,first,3D,TKT-34-1783,https://example.com/qr/34/1783
68,1784,first,2F,TKT-68-1784,https://example.com/qr/68/1784
82,1785,first,3E,TKT-82-1785,https://example.com/qr/82/1785
92,1786,first,3A,TKT-92-1786,https://example.com/qr/92/1786
99,1787,business,3C,TKT-99-1787,https://example.com/qr/99/1787
26,1788,premium economy,4E,TKT-26-1788,https://example.com/qr/26/1788
56,1789,business,3B,TKT-56-1789,https://example.com/qr/56/1789
4,1790,first,4B,TKT-4-1790,https://example.com/qr/4/1790
60,1791,economy,4B,TKT-60-1791,https://example.com/qr/60/1791
22,1792,economy,4C,TKT-22-1792,https://example.com/qr/22/1792
75,1793,economy,3D,TKT-75-1793,https://example.com/qr/75/1793
67,1794,business,3D,TKT-67-1794,https://example.com/qr/67/1794
49,1795,premium economy,4C,TKT-49-1795,https://example.com/qr/49/1795
93,1796,first,4C,TKT-93-1796,https://example.com/qr/93/1796
97,1797,business,5A,TKT-97-1797,https://example.com/qr/97/1797
100,1798,premium economy,4C,TKT-100-1798,https://example.com/qr/100/1798
31,1799,premium economy,5E,TKT-31-1799,https://example.com/qr/31/1799
58,1800,business,3D,TKT-58-1800,https://example.com/qr/58/1800
48,1801,business,5B,TKT-48-1801,https://example.com/qr/48/1801
53,1802,business,4C,TKT-53-1802,https://example.com/qr/53/1802
27,1803,first,3D,TKT-27-1803,https://example.com/qr/27/1803
69,1804,business,2E,TKT-69-1804,https://example.com/qr/69/1804
89,1805,business,3C,TKT-89-1805,https://example.com/qr/89/1805
59,1806,first,3B,TKT-59-1806,https://example.com/qr/59/1806
10,1807,economy,4B,TKT-10-1807,https://example.com/qr/10/1807
96,1808,economy,3F,TKT-96-1808,https://example.com/qr/96/1808
87,1809,premium economy,4F,TKT-87-1809,https://example.com/qr/87/1809
25,1810,economy,3C,TKT-25-1810,https://example.com/qr/25/1810
97,1811,economy,5B,TKT-97-1811,https://example.com/qr/97/1811
74,1812,first,3B,TKT-74-1812,https://example.com/qr/74/1812
6,1813,premium economy,3F,TKT-6-1813,https://example.com/qr/6/1813
98,1814,premium economy,3A,TKT-98-1814,https://example.com/qr/98/1814
16,1815,economy,4C,TKT-16-1815,https://example.com/qr/16/1815
82,1816,premium economy,3F,TKT-82-1816,https://example.com/qr/82/1816
73,1817,first,3C,TKT-73-1817,https://example.com/qr/73/1817
52,1818,premium economy,4F,TKT-52-1818,https://example.com/qr/52/1818
74,1819,economy,3C,TKT-74-1819,https://example.com/qr/74/1819
51,1820,premium economy,3B,TKT-51-1820,https://example.com/qr/51/1820
47,1821,premium economy,2F,TKT-47-1821,https://example.com/qr/47/1821
27,1822,premium economy,3E,TKT-27-1822,https://example.com/qr/27/1822
40,1823,economy,2D,TKT-40-1823,https://example.com/qr/40/1823
42,1824,first,4B,TKT-42-1824,https://example.com/qr/42/1824
33,1825,first,3F,TKT-33-1825,https://example.com/qr/33/1825
16,1826,first,4D,TKT-16-1826,https://example.com/qr/16/1826
88,1827,economy,3D,TKT-88-1827,https://example.com/qr/88/1827
77,1828,economy,5A,TKT-77-1828,https://example.com/qr/77/1828
72,1829,first,3B,TKT-72-1829,https://example.com/qr/72/1829
42,1830,business,4C,TKT-42-1830,https://example.com/qr/42/1830
45,1831,premium economy,3E,TKT-45-1831,https://example.com/qr/45/1831
68,1833,first,3A,TKT-68-1833,https://example.com/qr/68/1833
19,1834,business,4A,TKT-19-1834,https://example.com/qr/19/1834
48,1835,economy,5C,TKT-48-1835,https://example.com/qr/48/1835
54,1836,business,4B,TKT-54-1836,https://example.com/qr/54/1836
83,1837,first,4A,TKT-83-1837,https://example.com/qr/83/1837
20,1838,first,3F,TKT-20-1838,https://example.com/qr/20/1838
54,1839,premium economy,4C,TKT-54-1839,https://example.com/qr/54/1839
12,1840,first,4D,TKT-12-1840,https://example.com/qr/12/1840
50,1841,economy,3B,TKT-50-1841,https://example.com/qr/50/1841
9,1842,first,3F,TKT-9-1842,https://example.com/qr/9/1842
53,1843,premium economy,4D,TKT-53-1843,https://example.com/qr/53/1843
28,1844,economy,4E,TKT-28-1844,https://example.com/qr/28/1844
46,1845,economy,3F,TKT-46-1845,https://example.com/qr/46/1845
9,1846,business,4A,TKT-9-1846,https://example.com/qr/9/1846
68,1847,economy,3B,TKT-68-1847,https://example.com/qr/68/1847
61,1848,business,3F,TKT-61-1848,https://example.com/qr/61/1848
84,1849,economy,3C,TKT-84-1849,https://example.com/qr/84/1849
46,1850,premium economy,4A,TKT-46-1850,https://example.com/qr/46/1850
26,1851,first,4F,TKT-26-1851,https://example.com/qr/26/1851
58,1852,first,3E,TKT-58-1852,https://example.com/qr/58/1852
90,1853,business,4E,TKT-90-1853,https://example.com/qr/90/1853
23,1854,first,2D,TKT-23-1854,https://example.com/qr/23/1854
93,1855,premium economy,4D,TKT-93-1855,https://example.com/qr/93/1855
93,1856,premium economy,4E,TKT-93-1856,https://example.com/qr/93/1856
23,1857,business,2E,TKT-23-1857,https://example.com/qr/23/1857
3,1858,premium economy,3D,TKT-3-1858,https://example.com/qr/3/1858
45,1859,premium economy,3F,TKT-45-1859,https://example.com/qr/45/1859
30,1860,first,4C,TKT-30-1860,https://example.com/qr/30/1860
89,1861,first,3D,TKT-89-1861,https://example.com/qr/89/1861
4,1862,first,4C,TKT-4-1862,https://example.com/qr/4/1862
82,1863,economy,4A,TKT-82-1863,https://example.com/qr/82/1863
33,1864,economy,4A,TKT-33-1864,https://example.com/qr/33/1864
94,1865,economy,4C,TKT-94-1865,https://example.com/qr/94/1865
6,1866,business,4A,TKT-6-1866,https://example.com/qr/6/1866
17,1867,first,2C,TKT-17-1867,https://example.com/qr/17/1867
63,1868,business,2C,TKT-63-1868,https://example.com/qr/63/1868
53,1869,business,4E,TKT-53-1869,https://example.com/qr/53/1869
7,1870,premium economy,3C,TKT-7-1870,https://example.com/qr/7/1870
100,1871,business,4D,TKT-100-1871,https://example.com/qr/100/1871
78,1872,economy,4B,TKT-78-1872,https://example.com/qr/78/1872
6,1873,business,4B,TKT-6-1873,https://example.com/qr/6/1873
73,1874,economy,3D,TKT-73-1874,https://example.com/qr/73/1874
76,1875,business,4D,TKT-76-1875,https://example.com/qr/76/1875
13,1876,business,3E,TKT-13-1876,https://example.com/qr/13/1876
14,1877,economy,4B,TKT-14-1877,https://example.com/qr/14/1877
48,1878,premium economy,5D,TKT-48-1878,https://example.com/qr/48/1878
82,1879,economy,4B,TKT-82-1879,https://example.com/qr/82/1879
34,1880,business,3E,TKT-34-1880,https://example.com/qr/34/1880
86,1881,business,3C,TKT-86-1881,https://example.com/qr/86/1881
54,1882,first,4D,TKT-54-1882,https://example.com/qr/54/1882
10,1883,first,4C,TKT-10-1883,https://example.com/qr/10/1883
99,1885,premium economy,3D,TKT-99-1885,https://example.com/qr/99/1885
32,1886,premium economy,4C,TKT-32-1886,https://example.com/qr/32/1886
34,1887,business,3F,TKT-34-1887,https://example.com/qr/34/1887
8,1888,business,4D,TKT-8-1888,https://example.com/qr/8/1888
38,1889,economy,4A,TKT-38-1889,https://example.com/qr/38/1889
48,1890,business,5E,TKT-48-1890,https://example.com/qr/48/1890
71,1891,business,3C,TKT-71-1891,https://example.com/qr/71/1891
41,1892,economy,4C,TKT-41-1892,https://example.com/qr/41/1892
42,1893,economy,4D,TKT-42-1893,https://example.com/qr/42/1893
81,1894,premium economy,4A,TKT-81-1894,https://example.com/qr/81/1894
7,1895,premium economy,3D,TKT-7-1895,https://example.com/qr/7/1895
7,1896,first,3E,TKT-7-1896,https://example.com/qr/7/1896
23,1897,economy,2F,TKT-23-1897,https://example.com/qr/23/1897
23,1898,economy,3A,TKT-23-1898,https://example.com/qr/23/1898
76,1899,business,4E,TKT-76-1899,https://example.com/qr/76/1899
6,1900,economy,4C,TKT-6-1900,https://example.com/qr/6/1900
55,1901,business,3F,TKT-55-1901,https://example.com/qr/55/1901
19,1902,premium economy,4B,TKT-19-1902,https://example.com/qr/19/1902
20,1903,first,4A,TKT-20-1903,https://example.com/qr/20/1903
75,1904,premium economy,3E,TKT-75-1904,https://example.com/qr/75/1904
14,1905,first,4C,TKT-14-1905,https://example.com/qr/14/1905
20,1906,economy,4B,TKT-20-1906,https://example.com/qr/20/1906
76,1907,economy,4F,TKT-76-1907,https://example.com/qr/76/1907
3,1908,first,3E,TKT-3-1908,https://example.com/qr/3/1908
66,1909,premium economy,4B,TKT-66-1909,https://example.com/qr/66/1909
83,1910,first,4B,TKT-83-1910,https://example.com/qr/83/1910
37,1911,first,3D,TKT-37-1911,https://example.com/qr/37/1911
92,1913,economy,3B,TKT-92-1913,https://example.com/qr/92/1913
2,1914,premium economy,3F,TKT-2-1914,https://example.com/qr/2/1914
12,1915,first,4E,TKT-12-1915,https://example.com/qr/12/1915
69,1916,first,2F,TKT-69-1916,https://example.com/qr/69/1916
13,1917,business,3F,TKT-13-1917,https://example.com/qr/13/1917
27,1918,premium economy,3F,TKT-27-1918,https://example.com/qr/27/1918
59,1919,economy,3C,TKT-59-1919,https://example.com/qr/59/1919
52,1920,premium economy,5A,TKT-52-1920,https://example.com/qr/52/1920
35,1921,premium economy,4E,TKT-35-1921,https://example.com/qr/35/1921
75,1922,first,3F,TKT-75-1922,https://example.com/qr/75/1922
87,1923,premium economy,5A,TKT-87-1923,https://example.com/qr/87/1923
11,1924,business,4C,TKT-11-1924,https://example.com/qr/11/1924
57,1925,economy,3C,TKT-57-1925,https://example.com/qr/57/1925
47,1926,business,3A,TKT-47-1926,https://example.com/qr/47/1926
12,1927,business,4F,TKT-12-1927,https://example.com/qr/12/1927
95,1928,economy,3E,TKT-95-1928,https://example.com/qr/95/1928
77,1929,business,5B,TKT-77-1929,https://example.com/qr/77/1929
40,1930,premium economy,2E,TKT-40-1930,https://example.com/qr/40/1930
94,1931,premium economy,4D,TKT-94-1931,https://example.com/qr/94/1931
61,1932,business,4A,TKT-61-1932,https://example.com/qr/61/1932
51,1933,premium economy,3C,TKT-51-1933,https://example.com/qr/51/1933
15,1934,first,3B,TKT-15-1934,https://example.com/qr/15/1934
88,1935,first,3E,TKT-88-1935,https://example.com/qr/88/1935
20,1936,business,4C,TKT-20-1936,https://example.com/qr/20/1936
25,1937,business,3D,TKT-25-1937,https://example.com/qr/25/1937
56,1938,first,3C,TKT-56-1938,https://example.com/qr/56/1938
12,1939,economy,5A,TKT-12-1939,https://example.com/qr/12/1939
83,1940,first,4C,TKT-83-1940,https://example.com/qr/83/1940
84,1941,premium economy,3D,TKT-84-1941,https://example.com/qr/84/1941
91,1945,business,4B,TKT-91-1945,https://example.com/qr/91/1945
25,1946,business,3E,TKT-25-1946,https://example.com/qr/25/1946
75,1947,first,4A,TKT-75-1947,https://example.com/qr/75/1947
4,1948,business,4D,TKT-4-1948,https://example.com/qr/4/1948
89,1949,economy,3E,TKT-89-1949,https://example.com/qr/89/1949
34,1950,premium economy,4A,TKT-34-1950,https://example.com/qr/34/1950
28,1951,first,4F,TKT-28-1951,https://example.com/qr/28/1951
58,1952,economy,3F,TKT-58-1952,https://example.com/qr/58/1952
56,1953,economy,3D,TKT-56-1953,https://example.com/qr/56/1953
22,1954,business,4D,TKT-22-1954,https://example.com/qr/22/1954
63,1955,premium economy,2D,TKT-63-1955,https://example.com/qr/63/1955
33,1956,premium economy,4B,TKT-33-1956,https://example.com/qr/33/1956
100,1957,first,4E,TKT-100-1957,https://example.com/qr/100/1957
100,1958,premium economy,4F,TKT-100-1958,https://example.com/qr/100/1958
66,1959,premium economy,4C,TKT-66-1959,https://example.com/qr/66/1959
17,1960,first,2D,TKT-17-1960,https://example.com/qr/17/1960
6,1962,premium economy,4D,TKT-6-1962,https://example.com/qr/6/1962
51,1963,first,3D,TKT-51-1963,https://example.com/qr/51/1963
54,1964,economy,4E,TKT-54-1964,https://example.com/qr/54/1964
13,1965,economy,4A,TKT-13-1965,https://example.com/qr/13/1965
29,1966,first,4C,TKT-29-1966,https://example.com/qr/29/1966
84,1967,premium economy,3E,TKT-84-1967,https://example.com/qr/84/1967
48,1968,business,5F,TKT-48-1968,https://example.com/qr/48/1968
14,1969,economy,4D,TKT-14-1969,https://example.com/qr/14/1969
75,1970,premium economy,4B,TKT-75-1970,https://example.com/qr/75/1970
29,1971,economy,4D,TKT-29-1971,https://example.com/qr/29/1971
54,1972,business,4F,TKT-54-1972,https://example.com/qr/54/1972
2,1973,first,4A,TKT-2-1973,https://example.com/qr/2/1973
3,1974,premium economy,3F,TKT-3-1974,https://example.com/qr/3/1974
31,1975,business,5F,TKT-31-1975,https://example.com/qr/31/1975
19,1976,premium economy,4C,TKT-19-1976,https://example.com/qr/19/1976
19,1977,business,4D,TKT-19-1977,https://example.com/qr/19/1977
23,1978,business,3B,TKT-23-1978,https://example.com/qr/23/1978
78,1979,economy,4C,TKT-78-1979,https://example.com/qr/78/1979
51,1980,economy,3E,TKT-51-1980,https://example.com/qr/51/1980
82,1981,first,4C,TKT-82-1981,https://example.com/qr/82/1981
5,1982,business,4D,TKT-5-1982,https://example.com/qr/5/1982
64,1983,first,3F,TKT-64-1983,https://example.com/qr/64/1983
98,1984,first,3B,TKT-98-1984,https://example.com/qr/98/1984
30,1985,economy,4D,TKT-30-1985,https://example.com/qr/30/1985
23,1986,first,3C,TKT-23-1986,https://example.com/qr/23/1986
5,1987,premium economy,4E,TKT-5-1987,https://example.com/qr/5/1987
15,1988,business,3C,TKT-15-1988,https://example.com/qr/15/1988
